sample_date,collector_name,location,location_number,time_code,sample_start,sample_end,weather,wind (km/hr),air_temp,shade_coverage,observation_id,pollinator,insect_order,insect_family,insect_genus,insect_species,plant_host,plant_order,plant_family,plant_genus,plant_species,plant_color,plant_pattern,Photo reference #,Notes (additional observations),,name_primary,name_secondary,final
2022-08-31,"Liz,Cai",Student_Union,S8,A,14:35,15:00,partly_cloudy,3,28,no_shade,S8HB9A,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB10E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB11E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB12E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB13E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB1E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB2E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB3E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB4E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB5E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB6E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB7E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB8E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-31,"Liz,Cai",Student_Union,S8,E,15:29,15:54,partly_cloudy,5,29,no_shade,S8HB9E,HB,hymenoptera,apidae,apis,mellifera,mexican_sunflower,asterales,asteraceae,tithonia,diversifolia,yellow,solid,,,,,,
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB1M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB2M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB3M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB4M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB5M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,M,10:47,11:12,cloudy,3,21,no_shade,L8HB6M,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB1A,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB2A,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB3A,HB,hymenoptera,apidae,apis,mellifera,sunflower,asterales,asteraceae,helianthus,spp,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB4A,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB5A,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,A,12:08,12:33,cloudy,10,26,partly_shade,L8HB6A,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,E,13:07,13:32,cloudy,8,25,partly_shade,L8HB1E,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,E,13:07,13:32,cloudy,8,25,partly_shade,L8HB2E,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-22,"Liz,Jen",Library,L8,E,13:07,13:32,cloudy,8,25,partly_shade,L8HB3E,HB,hymenoptera,apidae,apis,mellifera,fennel,apiales,apiaceae,foeniculum,vulgare,yellow,solid,,,,David,Liz,Liz
2022-08-19,"David, Parsa",Student_Union,S7,M,10:45,11:10,cloudy,3,23,no_shade,S7HB1M,HB,hymenoptera,apidae,apis,mellifera,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,M,10:45,11:10,cloudy,3,23,no_shade,S7HB2M,HB,hymenoptera,apidae,apis,mellifera,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,A,12:05,12:30,partly_cloudy,10,27,no_shade,S7HB1A,HB,hymenoptera,apidae,apis,mellifera,black_eyed_susan,asterales,asteraceae,rudbeckia,hirta,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,A,12:05,12:30,partly_cloudy,10,27,no_shade,S7HB2A,HB,hymenoptera,apidae,apis,mellifera,western_wallflower,brassicales,brassicaceae,erysimum,capitatum,orange,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,E,13:09,13:34,partly_cloudy,8,26,no_shade,S7HB1E,HB,hymenoptera,apidae,apis,mellifera,wall_lettuce,asterales,asteraceae,lactuca,muralis,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,E,13:09,13:34,partly_cloudy,8,26,no_shade,S7HB2E,HB,hymenoptera,apidae,apis,mellifera,wall_lettuce,asterales,asteraceae,lactuca,muralis,yellow,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,E,13:09,13:34,partly_cloudy,8,26,no_shade,S7HB3E,HB,hymenoptera,apidae,apis,mellifera,western_wallflower,brassicales,brassicaceae,erysimum,capitatum,orange,solid,,,,David,Liz,
2022-08-19,"David, Parsa",Student_Union,S7,E,13:09,13:34,partly_cloudy,8,26,no_shade,S7HB4E,HB,hymenoptera,apidae,apis,mellifera,wall_lettuce,asterales,asteraceae,lactuca,muralis,yellow,solid,,,,David,Liz,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB1M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB2M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB3M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB4M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB5M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-12,"David,Jen,Parsa",Student_Union,S6,M,10:42,11:07,cloudy,5,22,no_shade,S6HB6M,HB,hymenoptera,apidae,apis,mellifera,gladiolus,asparagales,iridaceae,gladiolus,spp,white,striped,,,,Liz,,
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB1M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB2M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB3M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB4M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB5M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB6M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB7M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB8M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB9M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,M,11:47,12:18,sunny,11,22,full_shade,C8HB10M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB10A,HB,hymenoptera,apidae,apis,mellifera,penstemon,lamiales,plantaginaceae,penstemon,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB11A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB12A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB13A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB14A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB15A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB1A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB2A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB3A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB3A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB4A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB5A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB6A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB7A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB8A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,A,13:08,13:33,sunny,17,23,partly_shade,C8HB9A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB10E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB11E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB1E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB2E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB2E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB3E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB4E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB5E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB6E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB7E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB8E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB9E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-11,"Keegan,Liz",Community_Garden,C8,E,15:13,15:38,sunny,11,23,full_shade,C8HB9E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7HB1M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7HB2M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7HB3M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7HB4M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,David,Community_Garden,C7,M,10:09,10:34,sunny,10,19,no_shade,C7HB5M,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB11A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB12A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB13A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB14A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB15A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB16A,HB,hymenoptera,apidae,apis,mellifera,morning_glory,solanales,convolvulaceae,convolvulus,spp,white,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB17A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB18A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB19A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB20A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB1A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB21A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB22A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB23A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB2A,HB,hymenoptera,apidae,apis,mellifera,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB3A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB4A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB5A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB6A,HB,hymenoptera,apidae,apis,mellifera,yarrow,asterales,asteraceae,achillea,millefolium,white,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB7A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB8A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB9A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"David,Liz",Community_Garden,C7,A,11:51,12:16,sunny,14,21,no_shade,C7HB10A,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"Liz,Parsa",Community_Garden,C7,E,13:39,14:04,sunny,18,22,no_shade,C7HB10E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"Liz,Parsa",Community_Garden,C7,E,13:39,14:04,sunny,18,22,no_shade,C7HB11E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"Liz,Parsa",Community_Garden,C7,E,13:39,14:04,sunny,18,22,no_shade,C7HB12E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"Liz,Parsa",Community_Garden,C7,E,13:39,14:04,sunny,18,22,no_shade,C7HB13E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
2022-08-05,"Liz,Parsa",Community_Garden,C7,E,13:39,14:04,sunny,18,22,no_shade,C7HB14E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,Liz,,Liz
